age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,management,divorced,tertiary,no,477,yes,no,telephone,6,may,186,1,-1,0,unknown,no
31,housemaid,single,tertiary,no,399,yes,no,cellular,6,may,333,1,-1,0,unknown,no
29,services,married,secondary,no,0,yes,yes,cellular,6,may,315,1,281,15,other,no
42,admin.,married,secondary,no,1455,yes,no,cellular,6,may,364,4,-1,0,unknown,no
37,self-employed,married,primary,no,90,yes,no,telephone,6,may,39,1,363,2,failure,no
34,entrepreneur,married,tertiary,no,0,yes,no,cellular,6,may,611,1,183,1,failure,yes
31,blue-collar,single,secondary,no,1979,yes,yes,cellular,6,may,1205,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,0,yes,no,cellular,6,may,17,1,-1,0,unknown,no
38,technician,single,secondary,no,613,yes,yes,cellular,6,may,285,2,254,14,other,no
30,services,single,primary,no,411,yes,no,cellular,6,may,457,1,358,1,other,no
42,blue-collar,single,primary,no,-95,yes,no,cellular,6,may,204,1,-1,0,unknown,no
46,management,married,secondary,no,-27,yes,no,cellular,6,may,289,1,-1,0,unknown,no
27,unemployed,single,secondary,no,0,yes,no,cellular,6,may,153,1,-1,0,unknown,no
34,admin.,single,secondary,no,69,yes,no,telephone,6,may,92,3,362,4,other,no
35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169,12,other,no
49,management,married,secondary,no,99,yes,no,cellular,6,may,687,2,343,1,failure,yes
28,admin.,single,secondary,no,177,yes,yes,cellular,6,may,150,1,-1,0,unknown,no
37,management,single,tertiary,no,1517,no,yes,cellular,6,may,60,1,-1,0,unknown,no
29,admin.,single,secondary,no,266,yes,no,cellular,6,may,540,1,-1,0,unknown,yes
32,blue-collar,single,primary,no,18,yes,yes,cellular,6,may,305,1,-1,0,unknown,no
32,technician,single,secondary,yes,-92,yes,no,cellular,6,may,139,1,363,1,other,no
35,management,single,tertiary,no,1494,yes,no,cellular,6,may,311,1,169,2,success,no
44,services,married,secondary,no,1872,yes,no,cellular,6,may,175,1,322,3,failure,no
34,entrepreneur,single,secondary,no,339,yes,no,cellular,6,may,110,2,359,2,failure,no
28,unemployed,single,tertiary,no,1010,yes,no,cellular,6,may,911,1,336,2,failure,no
29,services,single,secondary,no,79,yes,no,cellular,6,may,811,1,334,3,other,no
48,services,married,secondary,no,2597,yes,no,cellular,6,may,182,2,355,1,failure,no
32,technician,divorced,secondary,no,3345,yes,no,cellular,6,may,118,1,260,3,failure,no
52,blue-collar,married,primary,no,230,yes,no,cellular,6,may,198,2,170,2,failure,no
33,blue-collar,married,primary,yes,-542,yes,no,cellular,6,may,116,2,-1,0,unknown,no
47,self-employed,married,tertiary,no,2303,yes,no,cellular,6,may,323,2,364,1,failure,no
32,technician,married,secondary,no,557,yes,no,cellular,6,may,91,2,-1,0,unknown,no
33,management,married,tertiary,no,5289,yes,no,cellular,6,may,487,2,-1,0,unknown,no
33,admin.,married,secondary,no,519,yes,no,telephone,6,may,175,1,-1,0,unknown,no
34,services,divorced,secondary,no,27,yes,no,cellular,6,may,192,1,-1,0,unknown,no
37,technician,married,secondary,no,1345,yes,no,cellular,6,may,74,6,169,4,failure,no
55,admin.,married,secondary,no,6205,no,no,cellular,6,may,233,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,25,yes,no,cellular,6,may,28,2,345,3,other,no
26,unemployed,married,secondary,no,285,yes,no,cellular,6,may,265,2,342,2,failure,no
37,technician,married,secondary,no,146,yes,yes,cellular,6,may,82,2,356,2,failure,no
32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,no
40,management,married,tertiary,no,429,yes,no,cellular,6,may,222,2,363,4,failure,no
31,management,single,tertiary,no,59,yes,yes,cellular,6,may,1347,2,363,1,failure,yes
38,technician,single,secondary,no,435,yes,no,cellular,6,may,437,4,345,1,failure,no
36,blue-collar,married,unknown,no,-400,yes,yes,cellular,6,may,362,2,307,1,failure,no
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no
42,blue-collar,married,primary,no,2111,yes,no,cellular,7,may,86,2,-1,0,unknown,no
37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,no
30,admin.,single,secondary,no,122,yes,no,cellular,7,may,219,2,-1,0,unknown,no
58,entrepreneur,divorced,secondary,no,0,yes,no,cellular,7,may,270,3,-1,0,unknown,no
25,services,married,secondary,no,10,yes,no,cellular,7,may,51,1,294,1,failure,no
31,self-employed,single,tertiary,no,253,yes,no,cellular,7,may,157,1,349,4,failure,no
30,management,married,secondary,no,-559,yes,yes,cellular,7,may,98,1,167,2,failure,no
33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,no
50,admin.,single,secondary,no,2040,yes,no,cellular,7,may,149,1,357,1,failure,no
36,blue-collar,married,secondary,no,89,yes,no,cellular,7,may,62,6,366,2,failure,no
24,services,single,secondary,no,14,yes,no,cellular,7,may,241,1,-1,0,unknown,no
56,admin.,single,secondary,no,1854,yes,no,telephone,7,may,45,1,342,2,failure,no
37,self-employed,single,tertiary,no,2441,yes,yes,cellular,7,may,248,1,-1,0,unknown,no
29,admin.,single,tertiary,no,422,yes,no,cellular,7,may,103,1,363,1,failure,no
35,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,19,1,360,2,failure,no
33,services,single,secondary,no,1646,yes,no,telephone,7,may,317,2,-1,0,unknown,no
26,management,single,tertiary,no,114,yes,no,cellular,7,may,457,1,-1,0,unknown,yes
36,management,married,secondary,no,396,yes,no,cellular,7,may,327,4,-1,0,unknown,no
38,technician,single,tertiary,no,178,yes,no,cellular,7,may,184,1,351,1,failure,no
38,admin.,divorced,secondary,no,673,yes,no,cellular,7,may,429,1,170,3,other,no
32,technician,single,secondary,no,1210,yes,yes,cellular,7,may,107,1,344,4,failure,no
35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,no
28,services,single,secondary,no,6332,yes,no,telephone,7,may,149,1,343,4,failure,no
40,admin.,single,secondary,no,178,yes,no,cellular,7,may,83,1,-1,0,unknown,no
33,blue-collar,married,primary,no,494,yes,no,cellular,7,may,159,1,346,2,failure,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,502,1,7,2,failure,no
35,services,single,secondary,no,544,yes,no,cellular,7,may,91,1,345,2,failure,no
44,blue-collar,divorced,primary,no,-57,yes,no,cellular,7,may,234,1,356,2,failure,no
33,services,single,secondary,no,358,yes,no,cellular,7,may,302,1,356,3,failure,no
31,blue-collar,single,secondary,no,11639,yes,no,cellular,7,may,1191,1,-1,0,unknown,no
39,entrepreneur,divorced,secondary,no,-271,yes,no,cellular,7,may,406,1,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,4576,yes,no,cellular,7,may,272,1,-1,0,unknown,no
45,technician,single,secondary,no,29,yes,no,cellular,7,may,86,1,367,1,failure,no
32,services,single,tertiary,no,1763,yes,no,cellular,7,may,163,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,1882,no,no,cellular,7,may,529,2,-1,0,unknown,no
44,blue-collar,married,primary,no,4031,yes,no,cellular,7,may,983,4,-1,0,unknown,yes
57,management,married,tertiary,no,779,yes,no,cellular,7,may,282,1,367,1,failure,no
51,services,married,unknown,no,6,yes,no,cellular,7,may,282,1,-1,0,unknown,no
53,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,no
41,services,single,secondary,no,-278,yes,no,cellular,7,may,17,5,360,3,failure,no
36,management,single,tertiary,no,1804,no,no,cellular,7,may,170,1,366,1,other,no
53,self-employed,married,secondary,no,1066,yes,no,cellular,7,may,57,2,170,4,failure,no
46,technician,divorced,secondary,no,-1034,yes,yes,cellular,7,may,195,1,-1,0,unknown,no
32,management,single,tertiary,no,-307,yes,yes,cellular,7,may,447,2,346,2,failure,no
29,blue-collar,single,secondary,no,2891,yes,no,cellular,7,may,293,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,113,2,345,1,other,no
35,blue-collar,married,secondary,no,682,yes,no,cellular,7,may,141,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-470,yes,no,cellular,7,may,275,2,-1,0,unknown,no
27,student,single,tertiary,no,37,yes,no,cellular,7,may,125,1,364,1,failure,no
50,services,married,primary,no,5024,yes,yes,cellular,7,may,661,1,267,11,other,yes
40,blue-collar,married,primary,no,32,yes,no,cellular,7,may,102,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,332,1,-1,0,unknown,no
44,services,married,primary,no,3,yes,no,cellular,7,may,228,1,-1,0,unknown,no
32,management,married,tertiary,no,1544,yes,no,cellular,7,may,265,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,2227,yes,no,cellular,7,may,219,1,-1,0,unknown,no
30,entrepreneur,married,secondary,yes,-388,yes,no,cellular,7,may,263,1,293,3,failure,no
38,technician,married,secondary,no,0,yes,yes,cellular,7,may,193,2,296,5,other,no
55,blue-collar,married,primary,no,728,yes,no,cellular,7,may,247,1,-1,0,unknown,no
28,services,married,secondary,no,15,yes,no,cellular,7,may,182,2,356,1,failure,no
28,technician,single,secondary,no,618,yes,no,cellular,7,may,281,1,-1,0,unknown,no
51,services,married,tertiary,no,218,yes,no,cellular,7,may,154,3,363,2,failure,no
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,295,1,168,4,other,no
36,admin.,single,secondary,no,9,yes,no,cellular,7,may,473,2,-1,0,unknown,no
25,student,single,tertiary,no,0,yes,no,cellular,7,may,178,1,-1,0,unknown,no
43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes
53,entrepreneur,married,secondary,no,162,yes,no,cellular,7,may,270,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,54,yes,no,cellular,7,may,279,1,367,1,failure,no
34,unemployed,divorced,tertiary,yes,530,yes,no,cellular,7,may,57,1,-1,0,unknown,no
47,entrepreneur,single,tertiary,no,77,yes,yes,cellular,7,may,308,1,335,3,failure,no
38,management,married,unknown,no,546,yes,no,cellular,7,may,437,3,351,2,failure,no
27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,other,no
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,failure,no
28,technician,single,secondary,no,417,yes,yes,cellular,7,may,188,2,366,2,other,no
34,admin.,married,secondary,no,48,yes,no,cellular,7,may,1806,2,287,3,other,yes
34,technician,single,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
56,entrepreneur,married,tertiary,no,16125,no,no,telephone,7,may,202,2,167,1,failure,no
39,blue-collar,married,secondary,no,660,yes,yes,cellular,7,may,93,4,168,3,failure,no
57,services,married,secondary,no,1577,yes,no,telephone,7,may,908,2,357,1,other,no
29,blue-collar,married,secondary,no,-20,yes,no,cellular,7,may,140,3,-1,0,unknown,no
28,admin.,single,secondary,no,-181,yes,yes,cellular,7,may,429,2,343,4,failure,no
33,technician,single,secondary,no,5214,yes,no,cellular,7,may,293,2,-1,0,unknown,no
55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no
37,management,married,tertiary,no,591,yes,no,cellular,7,may,181,2,255,5,failure,no
59,retired,married,secondary,no,417,yes,no,cellular,7,may,476,2,-1,0,unknown,no
46,technician,divorced,secondary,no,-154,yes,no,cellular,7,may,215,2,294,1,failure,no
27,technician,married,secondary,no,130,yes,no,cellular,7,may,265,3,-1,0,unknown,no
27,housemaid,single,tertiary,no,979,yes,no,cellular,7,may,272,4,357,1,other,no
45,services,divorced,secondary,no,608,yes,yes,cellular,7,may,1135,3,323,30,failure,yes
30,management,married,tertiary,no,86,yes,yes,cellular,7,may,255,6,169,3,failure,no
52,management,married,tertiary,no,0,yes,yes,cellular,7,may,541,3,343,5,failure,no
37,blue-collar,married,secondary,no,-158,yes,yes,cellular,7,may,892,2,-1,0,unknown,no
57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,no
39,technician,divorced,secondary,no,291,yes,no,cellular,7,may,882,2,-1,0,unknown,yes
44,management,divorced,tertiary,no,0,yes,no,telephone,7,may,146,4,-1,0,unknown,no
33,services,married,secondary,no,0,yes,yes,cellular,7,may,172,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,26,yes,no,cellular,7,may,245,5,366,2,failure,no
38,services,married,tertiary,no,563,yes,no,cellular,7,may,251,2,-1,0,unknown,no
51,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,10,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,1615,yes,no,cellular,7,may,1051,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,0,yes,no,cellular,7,may,323,3,-1,0,unknown,no
41,management,married,tertiary,no,11103,yes,no,telephone,7,may,55,1,-1,0,unknown,no
32,technician,single,tertiary,no,1849,yes,no,cellular,7,may,155,1,-1,0,unknown,no
34,blue-collar,single,primary,no,279,yes,no,cellular,7,may,208,1,357,1,failure,no
28,services,single,secondary,no,805,yes,no,cellular,7,may,148,5,336,7,other,no
42,entrepreneur,married,primary,no,319,yes,no,telephone,8,may,17,9,-1,0,unknown,no
29,admin.,married,secondary,no,500,yes,no,cellular,8,may,8,8,-1,0,unknown,no
39,admin.,single,secondary,no,2345,yes,no,cellular,8,may,491,2,344,2,failure,yes
33,blue-collar,married,primary,no,245,yes,yes,cellular,8,may,253,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,440,1,-1,0,unknown,no
44,entrepreneur,married,primary,no,5039,no,no,cellular,8,may,317,2,-1,0,unknown,no
42,blue-collar,married,primary,no,608,yes,no,cellular,8,may,67,2,-1,0,unknown,no
57,retired,divorced,secondary,no,1029,yes,no,cellular,8,may,165,1,-1,0,unknown,no
37,blue-collar,married,primary,no,120,yes,no,cellular,8,may,80,4,358,1,other,no
33,technician,single,secondary,no,3806,yes,no,cellular,8,may,95,3,-1,0,unknown,no
40,self-employed,married,secondary,no,167,yes,yes,cellular,8,may,380,4,295,1,failure,no
57,services,married,secondary,no,68,yes,no,cellular,8,may,65,2,-1,0,unknown,no
56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1022,1,360,2,failure,no
33,technician,single,secondary,no,220,yes,no,cellular,8,may,197,1,-1,0,unknown,no
34,management,single,tertiary,no,5945,yes,no,cellular,8,may,285,1,170,1,failure,no
49,technician,married,tertiary,no,-129,yes,no,cellular,8,may,240,1,-1,0,unknown,no
31,unemployed,divorced,secondary,no,1144,yes,no,cellular,8,may,65,2,367,1,failure,no
41,blue-collar,divorced,secondary,no,-274,yes,no,cellular,8,may,279,1,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,cellular,8,may,77,2,-1,0,unknown,no
38,entrepreneur,married,primary,no,350,yes,no,cellular,8,may,75,1,-1,0,unknown,no
40,management,married,secondary,no,408,yes,no,cellular,8,may,80,1,322,4,failure,no
32,admin.,married,secondary,no,-4,no,no,cellular,8,may,47,5,-1,0,unknown,no
56,blue-collar,married,primary,no,-116,yes,no,cellular,8,may,1014,2,-1,0,unknown,no
51,management,divorced,secondary,no,-35,yes,no,cellular,8,may,498,1,263,5,failure,no
33,management,divorced,tertiary,no,0,yes,no,cellular,8,may,212,2,-1,0,unknown,no
35,management,single,tertiary,no,642,no,no,cellular,8,may,278,1,-1,0,unknown,no
29,technician,single,secondary,no,156,yes,no,cellular,8,may,111,4,347,3,other,no
37,blue-collar,single,secondary,no,180,yes,no,cellular,8,may,114,2,-1,0,unknown,no
42,management,married,tertiary,no,0,yes,no,cellular,8,may,88,1,360,1,failure,no
38,blue-collar,single,secondary,no,238,yes,no,cellular,8,may,86,1,366,2,failure,no
36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no
39,blue-collar,married,secondary,no,-196,yes,no,cellular,8,may,127,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,237,1,368,1,other,no
49,technician,divorced,secondary,no,95,yes,no,cellular,8,may,90,1,-1,0,unknown,no
46,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,120,2,-1,0,unknown,no
47,blue-collar,divorced,primary,no,603,yes,yes,cellular,8,may,1080,1,-1,0,unknown,yes
45,technician,married,secondary,no,0,no,no,cellular,8,may,166,1,340,1,failure,no
33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
42,admin.,married,secondary,no,3279,yes,no,cellular,8,may,261,1,344,1,failure,no
41,technician,divorced,secondary,no,106,yes,yes,cellular,8,may,197,2,-1,0,unknown,no
41,services,married,secondary,no,1717,yes,no,cellular,8,may,520,2,343,3,other,no
36,technician,single,tertiary,no,962,yes,no,cellular,8,may,568,1,-1,0,unknown,yes
43,services,single,secondary,no,66,yes,no,cellular,8,may,198,1,-1,0,unknown,no
53,services,married,secondary,no,125,yes,no,cellular,8,may,176,1,-1,0,unknown,no
43,services,divorced,secondary,no,313,yes,no,cellular,8,may,155,2,-1,0,unknown,no
33,management,single,tertiary,no,9449,yes,no,cellular,8,may,428,1,-1,0,unknown,no
40,services,married,unknown,no,-516,yes,no,cellular,8,may,272,1,364,2,failure,no
42,self-employed,divorced,tertiary,no,216,yes,no,cellular,8,may,144,3,-1,0,unknown,no
46,admin.,divorced,secondary,no,-637,yes,no,cellular,8,may,218,1,172,1,failure,no
38,self-employed,married,primary,no,215,yes,no,cellular,8,may,124,2,353,1,other,no
43,blue-collar,married,secondary,no,917,yes,no,cellular,8,may,87,2,-1,0,unknown,no
40,admin.,married,secondary,no,-54,yes,no,cellular,8,may,183,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,2696,yes,no,cellular,8,may,238,6,169,3,failure,no
44,technician,single,secondary,no,293,yes,no,cellular,8,may,345,2,358,1,failure,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,361,8,other,no
55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,unknown,no
46,services,divorced,secondary,no,355,yes,no,cellular,8,may,122,2,338,8,other,no
31,student,single,tertiary,no,25,yes,no,cellular,8,may,85,2,368,2,failure,no
38,management,divorced,unknown,no,488,yes,no,cellular,8,may,238,6,-1,0,unknown,no
44,admin.,married,secondary,no,1248,yes,yes,cellular,8,may,428,3,-1,0,unknown,no
35,blue-collar,single,secondary,no,3507,yes,no,cellular,8,may,422,2,-1,0,unknown,no
36,housemaid,married,secondary,no,409,yes,no,cellular,8,may,104,2,-1,0,unknown,no
59,management,married,primary,no,0,yes,no,cellular,8,may,130,1,-1,0,unknown,no
31,blue-collar,divorced,secondary,no,-209,yes,no,cellular,8,may,154,3,367,2,failure,no
53,admin.,married,secondary,no,4493,no,no,cellular,8,may,286,2,168,3,failure,no
43,self-employed,married,secondary,no,56,yes,no,cellular,8,may,612,3,-1,0,unknown,no
31,housemaid,single,secondary,no,49,yes,no,cellular,8,may,187,3,360,2,failure,no
24,services,single,secondary,no,281,yes,no,cellular,8,may,211,2,337,3,other,no
38,management,divorced,tertiary,no,637,yes,no,cellular,8,may,295,2,343,1,other,no
36,technician,married,secondary,no,23,yes,no,cellular,8,may,152,2,347,1,failure,no
34,blue-collar,married,primary,no,174,yes,no,cellular,8,may,405,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,23,yes,no,cellular,8,may,129,2,359,4,failure,no
42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,yes
40,services,married,primary,no,170,yes,yes,cellular,8,may,361,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,395,yes,no,cellular,8,may,83,1,367,2,failure,no
44,technician,single,secondary,no,140,yes,no,cellular,8,may,324,2,268,2,failure,no
44,technician,divorced,secondary,no,177,yes,no,cellular,8,may,364,1,365,3,failure,no
